date,type,title,url
02/07/2012,Fiscal Compliance,Department of Business and Economic Development,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067437e
11/10/2008,Fiscal Compliance,Department of Business and Economic Development,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674380
04/10/2017,Fiscal Compliance,Comptroller of Maryland - Compliance Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674382
01/14/2014,Fiscal Compliance,Comptroller of Maryland - Compliance Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674384
02/11/2011,Fiscal Compliance,Comptroller of Maryland - Compliance Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674386
04/25/2008,Fiscal Compliance,Comptroller of the Treasury - Compliance Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674388
08/28/2015,Fiscal Compliance,Comptroller of Maryland - Office of the Comptroller - Bureau of Revenue Estimates,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067438a
03/26/2012,Fiscal Compliance,Comptroller of Maryland - Office of the Comptroller - Bureau of Revenue Estimates,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067438c
08/11/2009,Fiscal Compliance,Comptroller of the Treasury - Office of the Comptroller - Bureau of Revenue Estimates,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067438e
01/11/2017,Fiscal Compliance,Maryland State Board of Contract Appeals,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674390
05/06/2013,Fiscal Compliance,Maryland State Board of Contract Appeals,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674392
03/12/2010,Fiscal Compliance,Maryland State Board of Contract Appeals,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674394
03/04/2016,Fiscal Compliance,University System of Maryland - Coppin State University,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674396
11/18/2013,Fiscal Compliance,University System of Maryland - Coppin State University,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d724560674398
06/28/2010,Fiscal Compliance,University System of Maryland - Coppin State University,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067439a
07/24/2015,Fiscal Compliance,Department of Public Safety and Correctional Services - Maryland Correctional Enterprises,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067439c
01/24/2012,Fiscal Compliance,Department of Public Safety and Correctional Services - Maryland Correctional Enterprises,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d72456067439e
04/08/2009,Fiscal Compliance,Department of Public Safety and Correctional Services - Maryland Correctional Enterprises,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0dcc9d7245606743a0
10/27/2014,Fiscal Compliance,Department of Public Safety and Correctional Services - Criminal Injuries Compensation Board,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743a2
02/13/2012,Fiscal Compliance,Department of Public Safety and Correctional Services - Criminal Injuries Compensation Board,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743a4
07/14/2008,Fiscal Compliance,Department of Public Safety and Correctional Services - Criminal Injuries Compensation Board,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743a6
12/11/2015,Fiscal Compliance,Maryland School for the Deaf,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743a8
01/19/2012,Fiscal Compliance,Maryland School for the Deaf,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743aa
04/03/2009,Fiscal Compliance,Maryland School for the Deaf,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743ac
04/10/2014,Fiscal Compliance,Department of Health and Mental Hygiene - Deer's Head Hospital Center,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743ae
05/26/2011,Fiscal Compliance,Department of Health and Mental Hygiene - Deer's Head Hospital Center,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743b0
07/14/2008,Fiscal Compliance,Department of Health and Mental Hygiene - Deer's Head Hospital Center,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743b2
11/18/2016,Fiscal Compliance,Department of Health and Mental Hygiene - Developmental Disabilities Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743b4
10/02/2013,Fiscal Compliance,Department of Health and Mental Hygiene - Developmental Disabilities Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743b6
11/20/2009,Fiscal Compliance,Department of Health and Mental Hygiene - Developmental Disabilities Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743b8
07/09/2015,Fiscal Compliance,Department of Disabilities,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743ba
11/05/2012,Fiscal Compliance,Department of Disabilities,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743bc
10/08/2009,Fiscal Compliance,Department of Disabilities,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743be
07/25/2014,Fiscal Compliance,Department of Health and Mental Hygiene - Eastern Shore Hospital Center,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743c0
09/30/2011,Fiscal Compliance,"Department of Health and Mental Hygiene - Eastern Shore Hospital Center and Upper Shore Community Mental Health Center
                                                            



                                                        NOTE: The Upper Shore Community Mental Health Center closed on March 1, 2010.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743c2
11/19/2008,Fiscal Compliance,Department of Health and Mental Hygiene - Eastern Shore Hospital Center and Upper Shore Community Mental Health Center,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743c4
01/19/2016,Fiscal Compliance,Maryland Economic Development Corporation,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743c6
12/03/2012,Fiscal Compliance,Maryland Economic Development Corporation,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743c8
03/31/2010,Fiscal Compliance,Maryland Economic Development Corporation,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743ca
08/28/2007,Fiscal Compliance,Maryland Economic Development Corporation,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743cc
06/22/2016,Fiscal Compliance,Maryland State Department of Education,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743ce
02/20/2013,Fiscal Compliance,Maryland State Department of Education,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743d0
08/27/2009,Fiscal Compliance,Maryland State Department of Education,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743d2
04/24/2017,Fiscal Compliance,State Board of Elections,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0ecc9d7245606743d4
03/24/2014,Fiscal Compliance,State Board of Elections,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743d6
06/10/2010,Fiscal Compliance,State Board of Elections,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743d8
03/03/2015,Fiscal Compliance,Maryland Institute for Emergency Medical Services Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743da
01/12/2012,Fiscal Compliance,Maryland Institute for Emergency Medical Services Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743dc
11/10/2008,Fiscal Compliance,Maryland Institute for Emergency Medical Services Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743de
01/11/2017,Fiscal Compliance,Maryland Energy Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743e0
11/18/2013,Fiscal Compliance,Maryland Energy Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743e2
12/22/2010,Fiscal Compliance,Maryland Energy Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743e4
08/27/2008,Fiscal Compliance,Maryland Energy Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743e6
01/06/2015,Fiscal Compliance,Department of the Environment,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743e8
11/21/2011,Fiscal Compliance,Department of the Environment,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743ea
01/18/2008,Fiscal Compliance,Department of the Environment,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743ec
04/07/2016,Fiscal Compliance,Maryland Environmental Service,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743ee
07/26/2012,Fiscal Compliance,Maryland Environmental Service,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743f0
10/14/2009,Fiscal Compliance,Maryland Environmental Service,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743f2
09/04/2015,Fiscal Compliance,"Executive Department - Office of the Governor - Boards, Commissions, and Offices - Governor's Office for Children - Office of the Deaf and Hard of Hearing",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743f4
08/13/2012,Fiscal Compliance,"Executive Department - Office of the Governor - Boards, Commissions, and Offices - Governor's Office for Children - Office of the Deaf and Hard of Hearing",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743f6
02/02/2010,Fiscal Compliance,"Executive Department - Office of the Governor - Boards, Commissions, and Offices - Governor's Office for Children - Office of the Deaf and Hard of Hearing",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743f8
10/05/2007,Fiscal Compliance,"Executive Department - Governor - Boards, Commissions, and Offices - Office for Children - Office of the Deaf and Hard of Hearing",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743fa
04/09/2015,Fiscal Compliance,Department of Human Resources - Family Investment Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743fc
02/09/2011,Fiscal Compliance,Department of Human Resources - Family Investment Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d7245606743fe
11/30/2007,Fiscal Compliance,Department of Human Resources - Family Investment Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d724560674400
02/10/2017,Fiscal Compliance,Comptroller of Maryland - Field Enforcement Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d724560674402
03/07/2014,Fiscal Compliance,Comptroller of Maryland - Field Enforcement Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d724560674404
05/11/2011,Fiscal Compliance,Comptroller of Maryland - Field Enforcement Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d724560674406
07/02/2008,Fiscal Compliance,Comptroller of the Treasury - Field Enforcement Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d0fcc9d724560674408
02/05/2015,Fiscal Compliance,Department of Health and Mental Hygiene - Thomas B. Finan Hospital Center,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067440a
05/23/2012,Fiscal Compliance,"Department of Health and Mental Hygiene - Thomas B. Finan Hospital Center and Joseph D. Brandenburg Center
                                                            



                                                        NOTE: The Joseph D. Brandenburg Center closed on June 30, 2011.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067440c
12/17/2008,Fiscal Compliance,Department of Health and Mental Hygiene - Thomas B. Finan Hospital Center and Joseph D. Brandenburg Center,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067440e
12/22/2015,Fiscal Compliance,"Department of Labor, Licensing and Regulation - Office of the Commissioner of Financial Regulation",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674410
01/09/2013,Fiscal Compliance,"Department of Labor, Licensing and Regulation - Office of the Commissioner of Financial Regulation",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674412
08/17/2010,Fiscal Compliance,"Department of Labor, Licensing and Regulation - Office of the Commissioner of Financial Regulation",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674414
12/17/2007,Fiscal Compliance,"Department of Labor, Licensing and Regulation - Office of the Commissioner of Financial Regulation",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674416
10/03/2017,Fiscal Compliance,Maryland Food Center Authority,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674418
04/08/2014,Fiscal Compliance,Maryland Food Center Authority,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067441a
03/02/2011,Fiscal Compliance,Maryland Food Center Authority,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067441c
01/22/2008,Fiscal Compliance,Maryland Food Center Authority,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067441e
04/19/2016,Fiscal Compliance,University System of Maryland - Frostburg State University,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674420
08/21/2013,Fiscal Compliance,University System of Maryland - Frostburg State University,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674422
02/04/2010,Fiscal Compliance,University System of Maryland - Frostburg State University,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674424
07/11/2016,Fiscal Compliance,Comptroller of Maryland - General Accounting Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674426
07/27/2012,Fiscal Compliance,Comptroller of Maryland - General Accounting Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674428
09/14/2009,Fiscal Compliance,Comptroller of Maryland - General Accounting Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067442a
08/03/2017,Fiscal Compliance,Department of General Services - Office of the Secretary and Other Units,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067442c
10/08/2014,Fiscal Compliance,Department of General Services - Office of the Secretary and Other Units,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067442e
01/06/2011,Fiscal Compliance,Department of General Services - Office of the Secretary and Other Units,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674430
04/17/2008,Fiscal Compliance,Department of General Services - Office of the Secretary and Other Units,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674432
10/02/2015,Fiscal Compliance,Maryland Health Benefit Exchange,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674434
02/05/2015,Fiscal Compliance,Department of Health and Mental Hygiene - Health Regulatory Commissions,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674436
01/07/2013,Fiscal Compliance,Department of Health and Mental Hygiene - Health Regulatory Commissions,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d724560674438
11/06/2008,Fiscal Compliance,Department of Health and Mental Hygiene - Maryland Health Regulatory Commissions,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067443a
08/30/2017,Fiscal Compliance,Maryland Department of Health - Office of the Secretary and Other Units,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d10cc9d72456067443c
